Edad,Género,Artículo_Comprado,Categoría,Precio_USD,Ubicación,Tamaño,Color,Temporada,Calificación_de_Reseña,Estado_de_Suscripción,Tipo_de_Envío,Descuento_Aplicado,Código_Promo_Usado,Compras_Anteriores,Método_de_Pago,Frecuencia_de_Compras
49,Masculino,Gafas de Sol,Accesorios,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
70,Masculino,Vestido,Ropa,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
30,Masculino,Guantes,Accesorios,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly
27,Masculino,Zapatillas,Calzado,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
19,Masculino,Camiseta,Ropa,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
64,Masculino,Vestido,Ropa,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
42,Masculino,Bolso,Accesorios,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months
69,Masculino,Calcetines,Ropa,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
28,Masculino,Zapatillas,Calzado,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
47,Masculino,Chaqueta,Ropa ext,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
69,Masculino,Sudadera con Capucha,Ropa,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
56,Masculino,Sandalias,Calzado,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly
28,Masculino,Zapatos,Calzado,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
50,Masculino,Sandalias,Calzado,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly
39,Masculino,Abrigo,Ropa ext,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
35,Masculino,Guantes,Accesorios,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
59,Masculino,Abrigo,Ropa ext,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
44,Masculino,Botas,Calzado,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
66,Masculino,Falda,Ropa,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually
20,Masculino,Falda,Ropa,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
45,Masculino,Pantalones,Ropa,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
49,Masculino,Sombrero,Accesorios,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
60,Masculino,Mochila,Accesorios,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months
61,Masculino,Bufanda,Accesorios,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
36,Masculino,Bufanda,Accesorios,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly
33,Masculino,Camisa,Ropa,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
49,Masculino,Botas,Calzado,79,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
31,Masculino,Abrigo,Ropa ext,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly
19,Masculino,Cinturón,Accesorios,94,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
39,Masculino,Botas,Calzado,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
66,Masculino,Zapatillas,Calzado,68,Georgia,S,Silver,Fall,4.0,No,Express,No,No,21,PayPal,Quarterly
25,Masculino,Camisa,Ropa,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
63,Masculino,Blusa,Ropa,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
56,Masculino,Chaqueta,Ropa ext,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months
20,Masculino,Falda,Ropa,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
58,Masculino,Calcetines,Ropa,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly
34,Masculino,Sandalias,Calzado,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly
28,Masculino,Camiseta,Ropa,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
22,Masculino,Chaqueta,Ropa ext,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
37,Masculino,Cinturón,Accesorios,64,California,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
54,Masculino,Zapatos,Calzado,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months
65,Masculino,Blusa,Ropa,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
57,Masculino,Zapatos,Calzado,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
38,Masculino,Suéter,Ropa,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
70,Masculino,Botas,Calzado,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
56,Masculino,Bolso,Accesorios,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
56,Masculino,Blusa,Ropa,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly
22,Masculino,Falda,Ropa,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
57,Masculino,Mochila,Accesorios,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,No,No,27,Debit Card,Quarterly
53,Masculino,Camisa,Ropa,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
53,Masculino,Suéter,Ropa,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
19,Masculino,Bufanda,Accesorios,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
49,Masculino,Bolso,Accesorios,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months
44,Masculino,Bufanda,Accesorios,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
27,Masculino,Jeans,Ropa,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
60,Masculino,Calcetines,Ropa,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
62,Masculino,Gafas de Sol,Accesorios,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
52,Masculino,Zapatillas,Calzado,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly
30,Masculino,Zapatos,Calzado,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
66,Masculino,Calcetines,Ropa,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
29,Masculino,Gafas de Sol,Accesorios,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
24,Masculino,Suéter,Ropa,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly
51,Masculino,Zapatos,Calzado,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
67,Masculino,Calcetines,Ropa,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
50,Masculino,Botas,Calzado,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly
37,Masculino,Sudadera con Capucha,Ropa,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
69,Masculino,Guantes,Accesorios,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
60,Masculino,Mochila,Accesorios,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
21,Masculino,Guantes,Accesorios,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly
44,Masculino,Blusa,Ropa,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually
26,Masculino,Bufanda,Accesorios,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly
40,Masculino,Sombrero,Accesorios,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Debit Card,Monthly
41,Masculino,Bufanda,Accesorios,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly
62,Masculino,Sandalias,Calzado,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually
39,Masculino,Suéter,Ropa,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly
53,Masculino,Mochila,Accesorios,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
24,Masculino,Blusa,Ropa,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly
41,Masculino,Bufanda,Accesorios,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly
19,Masculino,Calcetines,Ropa,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly
36,Masculino,Sombrero,Accesorios,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly
21,Masculino,Vestido,Ropa,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually
25,Masculino,Abrigo,Ropa ext,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
65,Masculino,Camisa,Ropa,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly
42,Masculino,Camisa,Ropa,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
40,Masculino,Jeans,Ropa,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
58,Masculino,Calcetines,Ropa,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
40,Masculino,Sandalias,Calzado,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly
62,Masculino,Blusa,Ropa,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
38,Masculino,Camisa,Ropa,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
37,Masculino,Gafas de Sol,Accesorios,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly
65,Masculino,Chaqueta,Ropa ext,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
55,Masculino,Vestido,Ropa,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly
43,Masculino,Gafas de Sol,Accesorios,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
43,Masculino,Botas,Calzado,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly
45,Masculino,Bufanda,Accesorios,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly
64,Masculino,Pantalones Cortos,Ropa,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly
28,Masculino,Pantalones Cortos,Ropa,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
69,Masculino,Jeans,Ropa,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly
54,Masculino,Bufanda,Accesorios,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly
52,Masculino,Pantalones Cortos,Ropa,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly
23,Masculino,Zapatillas,Calzado,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
26,Masculino,Joyería,Accesorios,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months
48,Masculino,Zapatos,Calzado,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly
49,Masculino,Sudadera con Capucha,Ropa,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
53,Masculino,Chaqueta,Ropa ext,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
69,Masculino,Pantalones Cortos,Ropa,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly
26,Masculino,Calcetines,Ropa,26,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly
21,Masculino,Abrigo,Ropa ext,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly
59,Masculino,Sandalias,Calzado,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Every 3 Months
21,Masculino,Mochila,Accesorios,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly
22,Masculino,Pantalones,Ropa,69,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47,Cash,Every 3 Months
26,Masculino,Suéter,Ropa,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
41,Masculino,Chaqueta,Ropa ext,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually
37,Masculino,Zapatillas,Calzado,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months
30,Masculino,Joyería,Accesorios,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly
49,Masculino,Mochila,Accesorios,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
49,Masculino,Joyería,Accesorios,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
58,Masculino,Zapatos,Calzado,49,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly
70,Masculino,Chaqueta,Ropa ext,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
27,Masculino,Chaqueta,Ropa ext,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
65,Masculino,Camiseta,Ropa,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
57,Masculino,Zapatillas,Calzado,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly
20,Masculino,Chaqueta,Ropa ext,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
34,Masculino,Sudadera con Capucha,Ropa,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
59,Masculino,Chaqueta,Ropa ext,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
54,Masculino,Camiseta,Ropa,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
36,Masculino,Guantes,Accesorios,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40,Credit Card,Monthly
21,Masculino,Zapatillas,Calzado,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly
52,Masculino,Camiseta,Ropa,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
43,Masculino,Zapatillas,Calzado,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly
32,Masculino,Jeans,Ropa,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30,Venmo,Weekly
55,Masculino,Bolso,Accesorios,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually
31,Masculino,Calcetines,Ropa,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually
45,Masculino,Joyería,Accesorios,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
53,Masculino,Blusa,Ropa,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
24,Masculino,Mochila,Accesorios,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
47,Masculino,Bufanda,Accesorios,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly
63,Masculino,Bufanda,Accesorios,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly
38,Masculino,Camisa,Ropa,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
59,Masculino,Pantalones,Ropa,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
54,Masculino,Sombrero,Accesorios,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
26,Masculino,Abrigo,Ropa ext,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly
68,Masculino,Camiseta,Ropa,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly
41,Masculino,Calcetines,Ropa,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly
68,Masculino,Camisa,Ropa,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
21,Masculino,Suéter,Ropa,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually
32,Masculino,Guantes,Accesorios,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33,Venmo,Annually
20,Masculino,Cinturón,Accesorios,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
59,Masculino,Jeans,Ropa,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly
53,Masculino,Bolso,Accesorios,37,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
66,Masculino,Camiseta,Ropa,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly
47,Masculino,Calcetines,Ropa,36,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly
58,Masculino,Jeans,Ropa,36,Maine,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28,Credit Card,Annually
28,Masculino,Bufanda,Accesorios,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
68,Masculino,Pantalones,Ropa,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
60,Masculino,Blusa,Ropa,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly
47,Masculino,Chaqueta,Ropa ext,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
18,Masculino,Sandalias,Calzado,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly
32,Masculino,Pantalones Cortos,Ropa,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually
27,Masculino,Pantalones Cortos,Ropa,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
65,Masculino,Falda,Ropa,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly
68,Masculino,Sandalias,Calzado,92,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27,PayPal,Annually
55,Masculino,Blusa,Ropa,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly
30,Masculino,Sandalias,Calzado,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually
24,Masculino,Camisa,Ropa,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually
57,Masculino,Calcetines,Ropa,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly
23,Masculino,Camiseta,Ropa,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
69,Masculino,Vestido,Ropa,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly
60,Masculino,Sombrero,Accesorios,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly
25,Masculino,Guantes,Accesorios,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly
18,Masculino,Calcetines,Ropa,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
37,Masculino,Vestido,Ropa,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months
61,Masculino,Calcetines,Ropa,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly
41,Masculino,Cinturón,Accesorios,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly
69,Masculino,Bolso,Accesorios,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
32,Masculino,Falda,Ropa,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly
60,Masculino,Sudadera con Capucha,Ropa,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
43,Masculino,Blusa,Ropa,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
61,Masculino,Jeans,Ropa,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
57,Masculino,Botas,Calzado,21,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
56,Masculino,Bolso,Accesorios,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30,PayPal,Monthly
66,Masculino,Abrigo,Ropa ext,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly
52,Masculino,Blusa,Ropa,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5,Cash,Every 3 Months
63,Masculino,Bolso,Accesorios,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
50,Masculino,Gafas de Sol,Accesorios,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
21,Masculino,Calcetines,Ropa,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months
42,Masculino,Zapatos,Calzado,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
40,Masculino,Mochila,Accesorios,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
67,Masculino,Bufanda,Accesorios,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
35,Masculino,Mochila,Accesorios,40,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually
18,Masculino,Abrigo,Ropa ext,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly
52,Masculino,Sudadera con Capucha,Ropa,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
59,Masculino,Guantes,Accesorios,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly
49,Masculino,Pantalones Cortos,Ropa,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
46,Masculino,Falda,Ropa,47,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months
69,Masculino,Botas,Calzado,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly
56,Masculino,Pantalones Cortos,Ropa,94,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Bi-Weekly
27,Masculino,Bolso,Accesorios,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
57,Masculino,Vestido,Ropa,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually
58,Masculino,Zapatos,Calzado,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months
23,Masculino,Zapatillas,Calzado,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
19,Masculino,Calcetines,Ropa,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
40,Masculino,Chaqueta,Ropa ext,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
54,Masculino,Mochila,Accesorios,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly
50,Masculino,Calcetines,Ropa,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly
69,Masculino,Bolso,Accesorios,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually
42,Masculino,Sombrero,Accesorios,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
37,Masculino,Blusa,Ropa,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly
